Name,ID,Gender,Sem1,Sem2,Sem3,Sem4,Sem5,Sem6,Sem7,Sem8,Result
Student1608,ID01608,Male,8,8,0,6,9,8,6,7,Fail
Student1609,ID01609,Female,9,0,8,6,7,7,9,8,Fail
Student1610,ID01610,Male,9,6,7,9,0,8,0,7,Fail
Student1611,ID01611,Female,9,6,8,6,8,7,9,9,Pass
Student1612,ID01612,Male,7,6,7,9,6,6,9,7,Pass
Student1613,ID01613,Female,9,9,9,6,8,7,8,7,Pass
Student1614,ID01614,Male,6,7,7,8,8,9,7,6,Pass
Student1615,ID01615,Male,6,6,7,6,8,7,8,9,Pass
Student1616,ID01616,Female,8,9,0,6,7,7,6,8,Fail
Student1617,ID01617,Male,0,0,6,7,9,7,7,8,Fail
Student1618,ID01618,Male,7,9,8,0,8,7,7,7,Fail
Student1619,ID01619,Male,6,9,7,7,9,8,7,6,Pass
Student1620,ID01620,Male,7,7,8,8,8,6,7,6,Pass
Student1621,ID01621,Female,9,8,7,7,9,7,8,9,Pass
Student1622,ID01622,Female,9,7,9,6,9,9,8,6,Pass
Student1623,ID01623,Male,6,8,6,6,9,7,7,0,Fail
Student1624,ID01624,Female,9,9,6,6,9,8,9,7,Pass
Student1625,ID01625,Female,9,9,7,9,6,8,9,6,Pass
Student1626,ID01626,Female,9,7,8,9,8,7,9,8,Pass
Student1627,ID01627,Male,6,7,8,7,6,9,8,8,Pass
Student1628,ID01628,Female,8,6,8,7,8,8,7,0,Fail
Student1629,ID01629,Male,8,9,6,8,8,8,9,8,Pass
Student1630,ID01630,Male,9,8,7,8,8,8,9,6,Pass
Student1631,ID01631,Male,9,8,7,8,6,6,7,7,Pass
Student1632,ID01632,Female,6,0,7,9,7,8,6,8,Fail
Student1633,ID01633,Male,8,7,7,0,8,7,6,8,Fail
Student1634,ID01634,Female,7,6,8,6,8,9,9,6,Pass
Student1635,ID01635,Female,7,9,9,9,6,8,8,7,Pass
Student1636,ID01636,Female,6,0,9,8,9,7,7,6,Fail
Student1637,ID01637,Female,9,6,8,6,8,6,0,8,Fail
Student1638,ID01638,Female,8,8,9,8,7,7,7,9,Pass
Student1639,ID01639,Female,9,9,7,6,8,9,7,8,Pass
Student1640,ID01640,Female,8,0,0,8,9,6,9,8,Fail
Student1641,ID01641,Male,7,8,8,6,6,7,9,6,Pass
Student1642,ID01642,Male,9,7,8,8,6,0,8,6,Fail
Student1643,ID01643,Female,6,7,7,6,9,7,6,8,Pass
Student1644,ID01644,Female,9,6,6,6,6,0,6,8,Fail
Student1645,ID01645,Male,6,9,9,7,6,9,6,9,Pass
Student1646,ID01646,Female,9,7,7,8,6,8,9,6,Pass
Student1647,ID01647,Female,8,9,6,8,8,8,7,7,Pass
Student1648,ID01648,Female,9,6,6,7,7,6,9,6,Pass
Student1649,ID01649,Male,7,8,8,9,9,7,7,8,Pass
Student1650,ID01650,Female,9,8,9,9,7,6,8,7,Pass
Student1651,ID01651,Female,8,9,9,7,8,9,6,6,Pass
Student1652,ID01652,Female,6,7,7,6,6,6,9,9,Pass
Student1653,ID01653,Female,9,8,8,8,8,9,6,6,Pass
Student1654,ID01654,Male,6,6,8,8,7,6,6,9,Pass
Student1655,ID01655,Male,7,6,6,6,8,6,0,6,Fail
Student1656,ID01656,Male,7,9,7,8,9,7,8,8,Pass
Student1657,ID01657,Male,7,8,6,7,9,8,7,6,Pass
Student1658,ID01658,Male,9,8,0,8,7,6,7,9,Fail
Student1659,ID01659,Female,8,7,6,6,9,6,8,7,Pass
Student1660,ID01660,Female,6,6,7,6,9,6,9,8,Pass
Student1661,ID01661,Male,8,8,6,7,9,9,9,6,Pass
Student1662,ID01662,Female,9,7,6,8,9,9,8,6,Pass
Student1663,ID01663,Male,9,6,8,7,8,0,7,9,Fail
Student1664,ID01664,Male,9,7,8,9,9,8,6,7,Pass
Student1665,ID01665,Male,8,8,6,8,9,6,0,7,Fail
Student1666,ID01666,Female,6,9,9,8,7,8,8,7,Pass
Student1667,ID01667,Male,0,9,6,8,9,7,7,8,Fail
Student1668,ID01668,Female,7,6,9,7,6,7,8,7,Pass
Student1669,ID01669,Female,8,6,6,8,7,7,7,7,Pass
Student1670,ID01670,Female,8,8,6,7,0,7,8,8,Fail
Student1671,ID01671,Male,7,6,6,8,6,7,9,8,Pass
Student1672,ID01672,Male,6,6,7,9,6,7,0,6,Fail
Student1673,ID01673,Female,7,7,7,9,8,9,8,0,Fail
Student1674,ID01674,Male,7,9,8,7,8,9,8,9,Pass
Student1675,ID01675,Female,9,6,8,7,0,8,8,9,Fail
Student1676,ID01676,Male,8,8,8,7,9,6,7,8,Pass
Student1677,ID01677,Male,6,9,8,0,0,7,6,8,Fail
Student1678,ID01678,Male,9,9,7,6,6,7,8,6,Pass
Student1679,ID01679,Male,6,8,8,8,9,7,7,0,Fail
Student1680,ID01680,Female,6,8,6,9,8,9,0,6,Fail
Student1681,ID01681,Female,0,6,6,8,6,6,0,7,Fail
Student1682,ID01682,Female,9,8,7,7,8,7,7,9,Pass
Student1683,ID01683,Female,6,9,8,7,6,7,0,6,Fail
Student1684,ID01684,Female,6,7,7,6,7,9,8,8,Pass
Student1685,ID01685,Female,8,7,8,6,6,6,9,0,Fail
Student1686,ID01686,Male,8,7,7,6,9,6,6,7,Pass
Student1687,ID01687,Male,0,7,6,7,9,9,7,6,Fail
Student1688,ID01688,Male,8,6,9,6,8,7,9,6,Pass
Student1689,ID01689,Male,7,9,8,7,6,9,7,8,Pass
Student1690,ID01690,Female,0,8,9,6,9,8,7,8,Fail
Student1691,ID01691,Male,9,9,8,0,8,9,7,8,Fail
Student1692,ID01692,Male,9,9,8,8,6,9,7,9,Pass
Student1693,ID01693,Male,7,8,8,9,8,6,8,8,Pass
Student1694,ID01694,Female,9,0,7,9,0,8,6,7,Fail
Student1695,ID01695,Female,9,8,9,9,6,9,6,7,Pass
Student1696,ID01696,Female,7,6,7,8,9,6,9,8,Pass
Student1697,ID01697,Male,6,8,6,7,9,8,7,9,Pass
Student1698,ID01698,Male,6,8,9,8,7,9,7,8,Pass
Student1699,ID01699,Male,6,9,6,9,6,8,7,9,Pass
Student1700,ID01700,Male,9,9,7,8,6,6,8,9,Pass
Student1701,ID01701,Male,7,9,6,0,8,9,6,9,Fail
Student1702,ID01702,Male,8,6,7,6,9,9,9,6,Pass
Student1703,ID01703,Male,6,9,7,9,9,6,8,6,Pass
Student1704,ID01704,Male,6,9,9,8,8,6,9,0,Fail
Student1705,ID01705,Male,8,8,7,8,9,8,6,6,Pass
Student1706,ID01706,Male,6,6,9,9,7,9,9,9,Pass
Student1707,ID01707,Female,8,7,7,9,9,8,0,9,Fail
Student1708,ID01708,Male,9,9,8,8,7,8,8,9,Pass
Student1709,ID01709,Male,6,7,7,7,7,7,8,7,Pass
Student1710,ID01710,Female,8,7,8,9,8,8,8,8,Pass
Student1711,ID01711,Male,9,7,8,6,9,7,0,8,Fail
Student1712,ID01712,Male,9,7,9,7,8,8,7,9,Pass
Student1713,ID01713,Female,9,7,8,8,6,7,6,8,Pass
Student1714,ID01714,Female,9,9,8,6,7,8,6,6,Pass
Student1715,ID01715,Male,6,7,7,0,7,6,8,9,Fail
Student1716,ID01716,Male,9,8,9,7,8,8,8,6,Pass
Student1717,ID01717,Male,9,6,9,6,6,9,6,8,Pass
Student1718,ID01718,Male,6,7,7,9,8,6,6,9,Pass
Student1719,ID01719,Female,6,9,6,9,0,9,8,8,Fail
Student1720,ID01720,Male,8,6,7,9,7,7,7,0,Fail
Student1721,ID01721,Male,6,7,6,8,9,6,6,9,Pass
Student1722,ID01722,Male,7,8,0,8,8,7,6,0,Fail
Student1723,ID01723,Male,9,9,8,6,7,9,6,0,Fail
Student1724,ID01724,Male,9,9,9,8,7,0,7,7,Fail
Student1725,ID01725,Male,7,6,9,9,8,7,9,7,Pass
Student1726,ID01726,Male,9,6,9,8,8,7,7,6,Pass
Student1727,ID01727,Female,9,7,6,7,9,8,8,9,Pass
Student1728,ID01728,Female,7,7,9,9,9,8,6,7,Pass
Student1729,ID01729,Male,6,7,8,8,8,6,9,6,Pass
Student1730,ID01730,Female,9,6,8,9,9,7,6,7,Pass
Student1731,ID01731,Female,7,8,6,8,9,8,7,0,Fail
Student1732,ID01732,Male,8,8,7,8,0,6,7,8,Fail
Student1733,ID01733,Female,6,6,8,6,0,9,6,6,Fail
Student1734,ID01734,Female,6,7,7,6,9,9,0,6,Fail
Student1735,ID01735,Female,9,0,7,8,9,6,0,6,Fail
Student1736,ID01736,Female,7,9,8,7,8,7,6,7,Pass
Student1737,ID01737,Female,7,7,6,6,8,7,8,8,Pass
Student1738,ID01738,Male,7,9,8,6,6,9,7,0,Fail
Student1739,ID01739,Male,9,0,9,9,8,8,8,7,Fail
Student1740,ID01740,Female,0,7,6,9,0,6,9,8,Fail
Student1741,ID01741,Male,8,0,9,0,9,6,6,9,Fail
Student1742,ID01742,Female,8,7,7,6,7,9,7,8,Pass
Student1743,ID01743,Female,6,6,9,7,6,7,0,7,Fail
Student1744,ID01744,Female,7,8,8,8,9,8,7,8,Pass
Student1745,ID01745,Male,7,6,7,9,9,9,9,6,Pass
Student1746,ID01746,Male,9,9,6,9,9,7,7,8,Pass
Student1747,ID01747,Female,6,8,6,9,9,7,9,7,Pass
Student1748,ID01748,Female,6,9,6,0,8,6,9,9,Fail
Student1749,ID01749,Female,7,8,7,6,8,6,8,7,Pass
Student1750,ID01750,Male,7,6,8,8,6,7,7,6,Pass
Student1751,ID01751,Male,6,9,7,8,8,8,7,6,Pass
Student1752,ID01752,Female,6,7,8,8,6,7,6,6,Pass
Student1753,ID01753,Female,6,6,6,6,8,8,6,8,Pass
Student1754,ID01754,Male,6,8,7,8,7,6,9,7,Pass
Student1755,ID01755,Male,7,9,9,7,9,7,6,9,Pass
Student1756,ID01756,Female,7,6,7,6,7,8,6,6,Pass
Student1757,ID01757,Male,6,9,7,7,7,7,6,7,Pass
Student1758,ID01758,Female,0,9,9,6,6,6,7,7,Fail
Student1759,ID01759,Female,9,8,6,0,9,7,9,6,Fail
Student1760,ID01760,Male,6,7,8,9,8,8,8,7,Pass
Student1761,ID01761,Male,7,9,9,6,0,0,8,7,Fail
Student1762,ID01762,Female,8,7,8,7,6,6,7,9,Pass
Student1763,ID01763,Female,6,9,6,8,6,7,8,8,Pass
Student1764,ID01764,Female,6,0,6,7,8,6,8,8,Fail
Student1765,ID01765,Female,6,8,8,7,0,9,9,7,Fail
Student1766,ID01766,Male,7,8,6,9,6,0,6,9,Fail
Student1767,ID01767,Male,7,9,6,0,7,7,9,0,Fail
Student1768,ID01768,Male,9,7,8,7,7,9,0,7,Fail
Student1769,ID01769,Male,9,9,8,9,9,8,8,9,Pass
Student1770,ID01770,Female,8,9,9,7,7,0,9,6,Fail
Student1771,ID01771,Male,9,6,9,8,8,0,8,0,Fail
Student1772,ID01772,Male,7,8,7,0,7,7,6,7,Fail
Student1773,ID01773,Female,7,7,6,6,8,0,6,8,Fail
Student1774,ID01774,Female,7,0,9,9,8,8,0,8,Fail
Student1775,ID01775,Male,9,9,6,6,9,0,9,9,Fail
Student1776,ID01776,Male,8,9,9,6,6,8,8,9,Pass
Student1777,ID01777,Male,6,6,7,7,8,9,6,7,Pass
Student1778,ID01778,Female,6,7,8,0,9,9,8,7,Fail
Student1779,ID01779,Female,6,8,6,7,6,6,9,7,Pass
Student1780,ID01780,Female,9,9,6,9,6,7,9,9,Pass
Student1781,ID01781,Female,9,6,0,9,0,7,8,8,Fail
Student1782,ID01782,Female,6,8,8,8,9,9,6,6,Pass
Student1783,ID01783,Male,6,7,8,6,9,7,6,9,Pass
Student1784,ID01784,Male,9,8,0,8,8,9,7,8,Fail
Student1785,ID01785,Female,7,7,0,0,9,6,6,9,Fail
Student1786,ID01786,Male,9,8,7,6,7,7,7,6,Pass
Student1787,ID01787,Male,9,8,6,9,9,0,8,9,Fail
Student1788,ID01788,Male,9,9,0,7,6,9,8,7,Fail
Student1789,ID01789,Female,8,8,8,6,7,9,6,8,Pass
Student1790,ID01790,Male,8,9,8,9,6,6,7,9,Pass
Student1791,ID01791,Male,6,0,8,6,9,9,9,9,Fail
Student1792,ID01792,Female,9,7,9,7,8,8,7,7,Pass
Student1793,ID01793,Female,9,9,9,6,7,7,9,9,Pass
Student1794,ID01794,Female,6,9,9,6,7,0,6,7,Fail
Student1795,ID01795,Male,7,6,8,0,7,8,6,6,Fail
Student1796,ID01796,Male,7,9,6,9,8,6,6,8,Pass
Student1797,ID01797,Male,0,9,8,9,8,7,6,8,Fail
Student1798,ID01798,Female,8,6,6,9,6,8,9,7,Pass
Student1799,ID01799,Female,8,6,7,6,6,9,9,6,Pass
Student1800,ID01800,Female,8,8,8,6,9,8,8,7,Pass
Student1801,ID01801,Female,6,6,6,6,6,6,8,8,Pass
Student1802,ID01802,Female,0,9,9,7,9,6,8,7,Fail
Student1803,ID01803,Female,8,0,9,7,0,9,9,9,Fail
Student1804,ID01804,Female,9,6,6,6,8,9,6,6,Pass
Student1805,ID01805,Male,6,7,8,0,6,7,7,8,Fail
Student1806,ID01806,Male,6,9,0,8,6,7,0,6,Fail
Student1807,ID01807,Male,9,7,6,8,7,6,0,8,Fail
Student1808,ID01808,Female,9,9,8,0,8,9,9,8,Fail
Student1809,ID01809,Male,8,7,6,6,8,8,9,8,Pass
Student1810,ID01810,Male,8,7,6,8,8,6,8,9,Pass
Student1811,ID01811,Male,6,6,0,6,9,8,8,6,Fail
Student1812,ID01812,Female,8,9,6,8,6,7,7,8,Pass
Student1813,ID01813,Male,7,9,0,6,9,9,7,9,Fail
Student1814,ID01814,Female,9,8,9,9,9,8,6,7,Pass
Student1815,ID01815,Male,7,8,7,8,9,8,6,9,Pass
Student1816,ID01816,Male,8,9,8,0,9,7,7,8,Fail
Student1817,ID01817,Female,8,7,7,9,7,8,0,6,Fail
Student1818,ID01818,Female,8,9,0,9,8,6,6,7,Fail
Student1819,ID01819,Male,8,8,7,6,6,9,8,6,Pass
Student1820,ID01820,Male,7,6,8,7,9,7,7,8,Pass
Student1821,ID01821,Male,9,9,8,0,8,6,9,6,Fail
Student1822,ID01822,Male,6,7,9,0,7,7,6,8,Fail
Student1823,ID01823,Female,8,8,9,7,7,9,9,0,Fail
Student1824,ID01824,Male,7,7,7,8,7,7,8,7,Pass
Student1825,ID01825,Male,7,6,6,8,6,0,7,8,Fail
Student1826,ID01826,Female,7,6,8,7,0,9,7,7,Fail
Student1827,ID01827,Male,6,6,6,9,8,8,9,6,Pass
Student1828,ID01828,Male,9,6,6,9,7,6,8,8,Pass
Student1829,ID01829,Male,8,9,0,9,6,7,7,9,Fail
Student1830,ID01830,Male,9,9,9,7,6,9,9,7,Pass
Student1831,ID01831,Male,7,8,8,8,7,8,9,9,Pass
Student1832,ID01832,Male,6,9,6,8,7,9,6,9,Pass
Student1833,ID01833,Female,7,9,8,7,7,6,9,9,Pass
Student1834,ID01834,Male,6,8,7,9,8,8,8,7,Pass
Student1835,ID01835,Male,8,6,7,6,9,8,8,9,Pass
Student1836,ID01836,Male,6,7,8,7,9,6,6,8,Pass
Student1837,ID01837,Male,7,8,0,6,6,6,8,9,Fail
Student1838,ID01838,Female,6,7,8,8,6,9,8,8,Pass
Student1839,ID01839,Male,8,8,9,9,6,9,9,6,Pass
Student1840,ID01840,Male,8,9,8,7,6,9,7,6,Pass
Student1841,ID01841,Male,6,7,6,0,8,8,8,8,Fail
Student1842,ID01842,Male,9,8,8,9,9,6,9,6,Pass
Student1843,ID01843,Male,9,8,7,9,9,8,9,6,Pass
Student1844,ID01844,Male,8,7,0,8,6,8,6,6,Fail
Student1845,ID01845,Male,7,8,8,6,9,9,9,6,Pass
Student1846,ID01846,Female,6,6,9,9,6,6,9,0,Fail
Student1847,ID01847,Female,9,9,6,7,7,7,8,7,Pass
Student1848,ID01848,Male,8,9,8,8,6,9,7,8,Pass
Student1849,ID01849,Female,9,6,7,7,7,6,6,0,Fail
Student1850,ID01850,Female,7,7,7,8,7,9,0,9,Fail
Student1851,ID01851,Female,9,8,6,8,0,9,7,9,Fail
Student1852,ID01852,Female,8,7,7,6,6,6,7,8,Pass
Student1853,ID01853,Male,8,6,7,8,9,9,8,9,Pass
Student1854,ID01854,Female,9,9,0,8,7,6,9,9,Fail
Student1855,ID01855,Male,7,6,9,7,6,8,9,6,Pass
Student1856,ID01856,Female,9,7,9,8,7,7,7,9,Pass
Student1857,ID01857,Male,7,6,6,9,6,7,8,7,Pass
Student1858,ID01858,Male,6,9,6,9,6,9,8,0,Fail
Student1859,ID01859,Male,7,7,9,8,9,7,9,8,Pass
Student1860,ID01860,Female,9,6,8,9,8,7,0,0,Fail
Student1861,ID01861,Female,6,9,8,7,6,9,9,9,Pass
Student1862,ID01862,Male,8,9,9,9,8,6,7,7,Pass
Student1863,ID01863,Female,7,7,8,7,8,7,6,8,Pass
Student1864,ID01864,Female,7,7,6,0,9,8,6,6,Fail
Student1865,ID01865,Male,6,8,8,7,6,9,9,6,Pass
Student1866,ID01866,Male,6,8,9,9,8,9,7,9,Pass
Student1867,ID01867,Male,8,7,8,9,8,7,6,6,Pass
Student1868,ID01868,Male,7,8,9,9,8,8,9,9,Pass
Student1869,ID01869,Male,7,8,9,6,6,7,7,9,Pass
Student1870,ID01870,Female,6,0,9,0,7,7,7,8,Fail
Student1871,ID01871,Male,7,9,9,8,7,9,8,6,Pass
Student1872,ID01872,Male,7,6,6,6,9,9,8,6,Pass
Student1873,ID01873,Male,9,9,8,9,7,9,7,9,Pass
Student1874,ID01874,Male,9,0,6,8,9,9,8,8,Fail
Student1875,ID01875,Male,9,8,8,9,6,7,7,9,Pass
Student1876,ID01876,Female,6,9,7,8,8,6,7,6,Pass
Student1877,ID01877,Male,6,0,0,6,7,0,8,8,Fail
Student1878,ID01878,Female,6,8,9,7,7,9,6,9,Pass
Student1879,ID01879,Male,9,0,9,8,9,7,0,8,Fail
Student1880,ID01880,Female,8,9,9,8,8,6,8,9,Pass
Student1881,ID01881,Male,8,9,6,6,7,9,8,6,Pass
Student1882,ID01882,Male,8,8,0,8,7,6,8,0,Fail
Student1883,ID01883,Male,8,8,6,7,6,7,7,0,Fail
Student1884,ID01884,Male,9,8,9,0,6,6,8,8,Fail
Student1885,ID01885,Female,7,9,7,8,8,6,9,9,Pass
Student1886,ID01886,Male,7,9,8,6,9,9,7,8,Pass
Student1887,ID01887,Female,7,6,9,9,6,6,6,7,Pass
Student1888,ID01888,Male,8,6,7,6,9,9,7,9,Pass
Student1889,ID01889,Male,9,7,7,6,8,6,9,9,Pass
Student1890,ID01890,Female,8,6,9,8,6,7,6,7,Pass
Student1891,ID01891,Male,7,8,9,6,9,7,6,7,Pass
Student1892,ID01892,Male,0,8,9,9,0,8,9,9,Fail
Student1893,ID01893,Female,8,8,6,6,8,8,8,9,Pass
Student1894,ID01894,Female,9,0,6,8,7,9,6,6,Fail
Student1895,ID01895,Female,9,0,0,9,9,9,6,8,Fail
Student1896,ID01896,Male,8,9,7,9,8,8,7,6,Pass
Student1897,ID01897,Female,6,7,8,7,8,7,6,7,Pass
Student1898,ID01898,Female,8,6,6,7,6,7,7,7,Pass
Student1899,ID01899,Male,7,9,9,9,7,7,6,8,Pass
Student1900,ID01900,Male,7,7,8,6,9,7,7,9,Pass
Student1901,ID01901,Female,7,9,6,0,6,8,0,8,Fail
Student1902,ID01902,Male,8,0,8,6,8,7,7,6,Fail
Student1903,ID01903,Male,6,9,6,0,0,8,9,9,Fail
Student1904,ID01904,Male,6,9,6,7,6,9,7,9,Pass
Student1905,ID01905,Female,8,7,9,6,8,9,0,8,Fail
Student1906,ID01906,Male,8,8,7,7,9,9,7,9,Pass
Student1907,ID01907,Male,6,7,0,7,7,7,7,7,Fail
Student1908,ID01908,Female,7,6,9,7,8,6,6,8,Pass
Student1909,ID01909,Female,8,0,7,7,7,7,7,6,Fail
Student1910,ID01910,Female,9,6,6,8,6,8,7,7,Pass
Student1911,ID01911,Female,6,7,8,6,0,7,8,6,Fail
Student1912,ID01912,Female,8,8,6,7,8,7,9,9,Pass
Student1913,ID01913,Female,6,9,9,9,7,8,9,6,Pass
Student1914,ID01914,Male,6,7,8,7,8,9,8,7,Pass
Student1915,ID01915,Male,6,6,6,8,7,9,8,7,Pass
Student1916,ID01916,Female,0,6,7,9,6,7,6,9,Fail
Student1917,ID01917,Female,6,6,8,9,8,6,7,9,Pass
Student1918,ID01918,Female,8,7,9,9,6,6,7,7,Pass
Student1919,ID01919,Female,7,7,9,7,8,6,9,6,Pass
Student1920,ID01920,Male,6,6,9,7,8,6,8,8,Pass
Student1921,ID01921,Male,8,6,8,6,6,8,6,7,Pass
Student1922,ID01922,Female,6,6,8,7,8,9,7,6,Pass
Student1923,ID01923,Female,8,9,9,9,9,8,7,7,Pass
Student1924,ID01924,Female,7,8,7,6,9,6,8,9,Pass
Student1925,ID01925,Female,6,9,7,9,8,9,8,8,Pass
Student1926,ID01926,Female,6,9,7,6,9,8,7,7,Pass
Student1927,ID01927,Male,8,6,9,9,9,8,8,7,Pass
Student1928,ID01928,Female,7,6,7,8,7,6,0,6,Fail
Student1929,ID01929,Female,0,9,8,6,7,6,7,0,Fail
Student1930,ID01930,Female,8,9,9,8,0,7,8,9,Fail
Student1931,ID01931,Female,8,9,7,8,7,7,7,6,Pass
Student1932,ID01932,Female,9,7,8,9,9,7,6,9,Pass
Student1933,ID01933,Female,6,7,0,8,8,9,7,7,Fail
Student1934,ID01934,Female,8,6,6,7,9,7,8,8,Pass
Student1935,ID01935,Female,8,9,7,7,9,7,6,8,Pass
Student1936,ID01936,Male,8,8,9,8,7,7,9,7,Pass
Student1937,ID01937,Female,8,7,9,6,7,6,6,8,Pass
Student1938,ID01938,Female,9,9,7,8,9,7,6,8,Pass
Student1939,ID01939,Female,7,7,8,7,7,6,6,9,Pass
Student1940,ID01940,Male,8,7,9,9,6,8,8,8,Pass
Student1941,ID01941,Female,7,6,7,8,9,6,6,6,Pass
Student1942,ID01942,Male,9,7,6,7,9,9,7,9,Pass
Student1943,ID01943,Male,9,9,7,8,9,6,8,7,Pass
Student1944,ID01944,Female,6,8,6,9,8,6,9,0,Fail
Student1945,ID01945,Female,8,7,7,6,8,9,6,0,Fail
Student1946,ID01946,Female,7,8,7,9,6,8,6,6,Pass
Student1947,ID01947,Male,8,7,8,6,8,7,9,6,Pass
Student1948,ID01948,Male,8,7,9,6,7,7,6,6,Pass
Student1949,ID01949,Male,0,9,7,9,7,6,6,8,Fail
Student1950,ID01950,Male,6,6,8,6,8,7,9,6,Pass
Student1951,ID01951,Male,6,9,8,8,9,7,6,7,Pass
Student1952,ID01952,Male,6,9,9,8,7,6,6,8,Pass
Student1953,ID01953,Male,9,6,9,6,8,7,9,7,Pass
Student1954,ID01954,Female,8,9,9,6,6,9,0,7,Fail
Student1955,ID01955,Female,8,6,6,6,7,9,6,7,Pass
Student1956,ID01956,Female,8,8,6,7,0,7,6,9,Fail
Student1957,ID01957,Male,8,6,6,7,7,7,9,8,Pass
Student1958,ID01958,Male,6,7,8,6,9,8,6,8,Pass
Student1959,ID01959,Female,7,0,7,8,6,9,9,6,Fail
Student1960,ID01960,Male,6,9,7,7,9,6,6,7,Pass
Student1961,ID01961,Female,8,8,6,8,7,8,9,7,Pass
Student1962,ID01962,Female,9,6,7,7,7,6,8,6,Pass
Student1963,ID01963,Female,6,6,6,8,8,9,8,6,Pass
Student1964,ID01964,Female,6,6,0,6,8,7,7,9,Fail
Student1965,ID01965,Male,9,6,8,6,6,9,8,8,Pass
Student1966,ID01966,Female,6,6,7,6,9,0,8,8,Fail
Student1967,ID01967,Female,9,8,6,0,8,0,8,0,Fail
Student1968,ID01968,Male,7,6,7,8,0,6,7,7,Fail
Student1969,ID01969,Male,7,9,8,7,9,8,8,6,Pass
Student1970,ID01970,Male,7,6,6,6,7,0,9,6,Fail
Student1971,ID01971,Male,6,8,8,8,6,6,9,7,Pass
Student1972,ID01972,Male,6,8,0,0,9,6,7,9,Fail
Student1973,ID01973,Male,8,6,7,6,7,6,7,9,Pass
Student1974,ID01974,Female,6,9,6,6,6,7,9,9,Pass
Student1975,ID01975,Female,7,9,9,6,6,9,9,7,Pass
Student1976,ID01976,Female,6,6,7,9,9,7,7,6,Pass
Student1977,ID01977,Female,6,6,8,8,6,8,8,9,Pass
Student1978,ID01978,Male,6,9,8,7,9,7,6,6,Pass
Student1979,ID01979,Female,7,0,8,6,7,6,9,8,Fail
Student1980,ID01980,Male,6,6,8,6,9,7,0,8,Fail
Student1981,ID01981,Male,8,7,6,9,6,7,7,9,Pass
Student1982,ID01982,Male,6,9,8,7,8,6,8,7,Pass
Student1983,ID01983,Male,8,6,9,9,0,7,9,7,Fail
Student1984,ID01984,Female,6,9,9,8,7,7,8,8,Pass
Student1985,ID01985,Male,9,8,9,8,7,7,9,0,Fail
Student1986,ID01986,Female,6,7,9,6,8,8,7,7,Pass
Student1987,ID01987,Male,9,7,6,9,6,8,7,8,Pass
Student1988,ID01988,Female,9,6,7,9,8,7,0,7,Fail
Student1989,ID01989,Female,7,9,9,6,7,8,9,6,Pass
Student1990,ID01990,Male,9,8,8,9,8,9,0,7,Fail
Student1991,ID01991,Male,7,0,9,9,7,7,9,7,Fail
Student1992,ID01992,Male,7,7,7,6,7,6,7,8,Pass
Student1993,ID01993,Male,6,9,7,9,8,6,9,9,Pass
Student1994,ID01994,Male,8,7,0,7,6,7,0,6,Fail
Student1995,ID01995,Female,6,9,7,6,9,7,8,6,Pass
Student1996,ID01996,Female,9,8,7,6,8,8,8,6,Pass
Student1997,ID01997,Female,7,9,6,8,9,8,9,7,Pass
Student1998,ID01998,Male,7,9,7,9,6,9,7,8,Pass
Student1999,ID01999,Male,7,8,8,9,8,6,6,9,Pass
Student2000,ID02000,Female,7,7,9,6,7,6,7,9,Pass
